gameID,genre
1574,Racing
8600,Shooter
8600,Adventure
482,Puzzle
482,Adventure
18618,Strategy
18618,Tactical
21617,Shooter
21617,Adventure
422,Racing
214460,NA
2268,Role-playing (RPG)
1822,Role-playing (RPG)
1822,Hack and slash/Beat 'em up
11701,Role-playing (RPG)
11701,Adventure
1691,Simulator
1691,Strategy
1691,Turn-based strategy (TBS)
1691,Tactical
1692,Strategy
1692,Turn-based strategy (TBS)
1692,Tactical
2710,Platform
2710,Puzzle
2710,Strategy
3424,Puzzle
3424,Tactical
1968,Platform
1968,Adventure
10561,Racing
7120,Shooter
7120,Role-playing (RPG)
7120,Simulator
7120,Strategy
7120,Adventure
4966,Role-playing (RPG)
4966,Tactical
4582,Real Time Strategy (RTS)
4582,Strategy
4582,Turn-based strategy (TBS)
11635,Role-playing (RPG)
6503,Sport
6503,Pinball
6503,Adventure
6503,Arcade
2143,Shooter
193359,Platform
193359,Adventure
6388,Role-playing (RPG)
6388,Adventure
296,Shooter
296,Adventure
5867,Role-playing (RPG)
5867,Adventure
142709,Platform
142709,Adventure
3942,Adventure
4576,Role-playing (RPG)
4576,Hack and slash/Beat 'em up
1614,Fighting
1614,Hack and slash/Beat 'em up
7455,Hack and slash/Beat 'em up
7455,Adventure
14144,Role-playing (RPG)
14144,Strategy
1114,Platform
1114,Adventure
47325,Sport
1444,Role-playing (RPG)
1444,Strategy
1444,Turn-based strategy (TBS)
1444,Tactical
2151,Platform
2151,Puzzle
2151,Adventure
2852,Simulator
2852,Strategy
2563,Fighting
6494,Shooter
6494,Adventure
6494,Arcade
5063,Sport
5152,Sport
5152,Adventure
6178,Fighting
6178,Arcade
7019,Role-playing (RPG)
7216,Racing
7370,Sport
7371,Simulator
7371,Sport
11077,Puzzle
11077,Hack and slash/Beat 'em up
11077,Adventure
22894,Role-playing (RPG)
22894,Strategy
22894,Adventure
24299,Role-playing (RPG)
11083,Adventure
838,Racing
838,Simulator
838,Pinball
5207,Music
959,Real Time Strategy (RTS)
959,Strategy
1347,Shooter
22312,Sport
11069,Platform
11069,Adventure
7115,Racing
7115,Simulator
1913,Shooter
1913,Platform
1913,Adventure
2437,Platform
2437,Hack and slash/Beat 'em up
2437,Adventure
442,Real Time Strategy (RTS)
442,Strategy
442,Turn-based strategy (TBS)
442,Tactical
2235,Shooter
2235,Arcade
11852,Role-playing (RPG)
11852,Adventure
45170,Puzzle
45170,Adventure
21619,Shooter
11113,Shooter
978,Shooter
978,Adventure
31719,NA
49160,Platform
12240,Arcade
13301,Platform
13301,Strategy
136864,Strategy
218319,NA
45807,Simulator
45807,Strategy
45807,Card & Board Game
165236,NA
18313,Strategy
7453,Puzzle
7453,Arcade
6220,Shooter
95473,NA
80769,Adventure
7100,Fighting
5764,Shooter
5764,Simulator
5764,Sport
21099,Puzzle
51179,Puzzle
131023,NA
20262,Sport
575,Shooter
575,Racing
575,Adventure
3136,Sport
23827,Hack and slash/Beat 'em up
23827,Adventure
60692,Music
60692,Puzzle
25132,Puzzle
25132,Strategy
25132,Adventure
7921,Simulator
8529,Arcade
4215,Shooter
4215,Adventure
172792,Puzzle
172792,Arcade
8246,Fighting
214824,Shooter
214824,Strategy
4000,Platform
4000,Puzzle
4000,Hack and slash/Beat 'em up
4000,Adventure
4092,Sport
4092,Strategy
4092,Adventure
210432,Racing
210432,Simulator
210432,Sport
210431,Racing
210431,Simulator
210431,Sport
47347,Fighting
80416,Music
3297,Music
8294,Racing
8294,Simulator
8294,Sport
8294,Adventure
21750,Role-playing (RPG)
43771,Racing
43771,Simulator
43771,Sport
3595,Racing
22311,Sport
66588,Strategy
66588,Turn-based strategy (TBS)
66588,Tactical
4828,Sport
3998,Platform
3998,Role-playing (RPG)
3998,Adventure
42598,Sport
45040,Racing
45040,Sport
12310,Platform
12310,Arcade
201926,Adventure
383,Role-playing (RPG)
383,Hack and slash/Beat 'em up
45099,Racing
45099,Simulator
45099,Sport
20136,Simulator
20136,Strategy
3440,Shooter
47976,Simulator
3305,Music
40263,Fighting
4986,Simulator
4986,Sport
200415,Fighting
200415,Sport
6622,Puzzle
6622,Arcade
5266,Music
84997,NA
20695,Sport
195570,Shooter
195570,Platform
4921,Simulator
4921,Adventure
28403,Sport
166354,NA
4111,Racing
4111,Simulator
4111,Sport
71901,NA
23065,Puzzle
23065,Quiz/Trivia
5484,Sport
146214,Role-playing (RPG)
146214,Adventure
42321,Adventure
3633,Fighting
3633,Sport
2391,Shooter
2391,Simulator
6630,Role-playing (RPG)
2150,Racing
410,Role-playing (RPG)
410,Adventure
1034,Adventure
20185,Adventure
1615,Fighting
116787,Adventure
1110,Shooter
1110,Platform
1110,Adventure
3214,Hack and slash/Beat 'em up
2680,Music
4821,Platform
4821,Adventure
5100,Adventure
402,Role-playing (RPG)
402,Adventure
7050,Music
954,Sport
26701,Shooter
26701,Platform
26701,Adventure
200817,Hack and slash/Beat 'em up
200817,Adventure
4890,Shooter
423,Role-playing (RPG)
423,Adventure
7913,Music
2849,Music
2849,Simulator
22948,Fighting
22948,Sport
8836,Simulator
8836,Sport
47434,Turn-based strategy (TBS)
21574,Strategy
21574,Card & Board Game
8566,Simulator
8566,Sport
5954,Sport
194232,Fighting
151837,Shooter
9757,Shooter
9757,Arcade
3390,Role-playing (RPG)
3390,Simulator
7902,Platform
9891,Shooter
9891,Tactical
195029,Shooter
6892,Simulator
4932,Platform
4932,Adventure
3765,Adventure
11557,Sport
200911,Hack and slash/Beat 'em up
1013,Fighting
1013,Simulator
1013,Strategy
1013,Arcade
8812,Simulator
8812,Sport
10613,Fighting
7315,Hack and slash/Beat 'em up
7315,Adventure
4820,Platform
4820,Adventure
1330,Shooter
3846,Fighting
3846,Arcade
4005,Platform
4005,Adventure
1286,Shooter
1286,Platform
1286,Adventure
1738,Platform
218227,NA
209280,Fighting
209280,Sport
49164,NA
1472,Shooter
1472,Hack and slash/Beat 'em up
45496,Racing
705,Sport
1704,Puzzle
181573,Sport
1745,Shooter
1745,Platform
1745,Adventure
11844,Role-playing (RPG)
217961,NA
5047,Arcade
11185,Simulator
11185,Sport
14530,Strategy
14530,Tactical
14530,Arcade
8258,Fighting
143370,Arcade
1430,Point-and-click
1430,Simulator
1430,Adventure
1430,Visual Novel
100,Racing
100,Simulator
100,Sport
2408,Role-playing (RPG)
2408,Strategy
2408,Turn-based strategy (TBS)
2408,Tactical
218232,NA
205589,Role-playing (RPG)
205589,Adventure
16026,Puzzle
16026,Indie
3722,Platform
3722,Puzzle
3722,Adventure
4225,Hack and slash/Beat 'em up
224885,Platform
3384,Role-playing (RPG)
3384,Simulator
132723,Platform
3387,Role-playing (RPG)
3387,Simulator
3387,Strategy
3587,Fighting
3587,Sport
3990,Sport
5174,Role-playing (RPG)
5174,Strategy
3235,Racing
3235,Sport
3235,Arcade
205600,Role-playing (RPG)
205600,Adventure
6453,Puzzle
6453,Adventure
141634,Role-playing (RPG)
141634,Simulator
141634,Adventure
6060,Shooter
6060,Role-playing (RPG)
323,Point-and-click
323,Puzzle
323,Adventure
2541,Simulator
2541,Sport
5116,Platform
5116,Puzzle
4614,Shooter
4614,Arcade
11195,Role-playing (RPG)
11195,Adventure
11147,Shooter
11147,Platform
11147,Puzzle
11147,Racing
11147,Arcade
5061,Simulator
5061,Sport
6146,Shooter
5648,Shooter
5648,Role-playing (RPG)
5648,Hack and slash/Beat 'em up
22054,Adventure
260,Role-playing (RPG)
260,Simulator
260,Strategy
260,Adventure
1367,Shooter
1367,Simulator
1367,Tactical
6780,Music
6780,Arcade
10560,Racing
10560,Arcade
1648,Shooter
7032,Shooter
2994,Fighting
2994,Puzzle
2994,Strategy
2994,Adventure
3992,Fighting
4906,Adventure
3008,Platform
3008,Racing
3008,Adventure
76960,Hack and slash/Beat 'em up
76960,Adventure
1021,Shooter
7056,Hack and slash/Beat 'em up
7056,Adventure
7159,Role-playing (RPG)
7573,Puzzle
7573,Strategy
7573,Arcade
1403,Puzzle
1403,Strategy
1403,Adventure
7192,Role-playing (RPG)
531,Shooter
531,Simulator
531,Arcade
1714,Platform
1714,Adventure
19310,Fighting
9741,Music
2683,Shooter
1465,Shooter
6363,Platform
6363,Adventure
6032,Shooter
6032,Role-playing (RPG)
150045,Shooter
150045,Adventure
1718,Platform
1718,Adventure
1718,Arcade
2585,Simulator
2585,Sport
4695,Fighting
4695,Shooter
4695,Racing
11207,Puzzle
11207,Arcade
2359,Real Time Strategy (RTS)
2359,Role-playing (RPG)
2359,Strategy
2359,Turn-based strategy (TBS)
78132,Platform
19311,Fighting
7812,Music
7812,Real Time Strategy (RTS)
7812,Strategy
5416,Shooter
5416,Racing
1049,Shooter
1318,Role-playing (RPG)
1318,Strategy
1318,Turn-based strategy (TBS)
1318,Tactical
2899,Role-playing (RPG)
2899,Turn-based strategy (TBS)
2899,Adventure
80634,Hack and slash/Beat 'em up
92052,Quiz/Trivia
5712,Sport
7906,Simulator
7906,Adventure
7459,Shooter
7459,Tactical
46096,Sport
68156,Racing
68156,Arcade
8186,Racing
8186,Arcade
55037,Fighting
22772,Sport
171266,NA
23321,Shooter
23321,Arcade
198902,NA
88882,NA
38136,Simulator
38136,Sport
49393,NA
3536,Simulator
3536,Sport
47811,NA
23464,Simulator
23464,Sport
6691,Sport
16439,Strategy
16439,Quiz/Trivia
1119,Platform
1119,Adventure
79116,NA
210256,Adventure
200875,Shooter
200963,Role-playing (RPG)
200963,Hack and slash/Beat 'em up
200963,Adventure
45035,Racing
45035,Sport
222127,Platform
222127,Adventure
1800,Platform
1800,Adventure
24288,Fighting
24288,Role-playing (RPG)
24288,Adventure
210302,Racing
23462,Fighting
23462,Sport
5826,Simulator
5826,Sport
1081,Role-playing (RPG)
1081,Adventure
8655,Sport
5824,Simulator
5824,Sport
20716,NA
28191,Simulator
28191,Sport
1116,Platform
1116,Role-playing (RPG)
1116,Adventure
44065,Puzzle
44065,Adventure
3325,Platform
38218,Racing
106271,Strategy
106271,Quiz/Trivia
1168,Racing
10916,Racing
10916,Arcade
77275,NA
222410,Platform
222410,Role-playing (RPG)
222410,Adventure
23089,Quiz/Trivia
3770,Shooter
37825,Strategy
37825,Quiz/Trivia
37825,Card & Board Game
72073,Racing
72073,Simulator
72073,Sport
43712,Simulator
43712,Sport
19910,Music
45106,Racing
45106,Sport
4837,Racing
4837,Simulator
6832,Hack and slash/Beat 'em up
4173,Racing
21761,Role-playing (RPG)
6890,Shooter
20254,Sport
7374,Sport
48240,Shooter
48240,Adventure
48240,Arcade
18669,Racing
18669,Arcade
19631,Hack and slash/Beat 'em up
8094,Sport
166523,Sport
3944,Sport
846,Shooter
846,Adventure
46045,Arcade
2801,Adventure
2366,Role-playing (RPG)
2366,Adventure
5325,Simulator
5325,Sport
194233,Racing
194233,Arcade
4833,Simulator
4833,Adventure
2569,Fighting
5178,Platform
8567,Simulator
50706,Sport
47900,NA
20007,Racing
20007,Sport
5281,Sport
1819,Role-playing (RPG)
1819,Strategy
1819,Adventure
23136,Racing
23136,Adventure
52149,Arcade
21807,Music
21807,Simulator
6204,Racing
6204,Sport
1643,Shooter
1643,Adventure
4093,Fighting
4093,Platform
4093,Sport
4093,Pinball
19256,Role-playing (RPG)
21873,Role-playing (RPG)
1135,Hack and slash/Beat 'em up
1135,Adventure
28193,Simulator
28193,Sport
7369,Sport
24132,Sport
4867,Racing
4867,Simulator
10092,Strategy
10092,Turn-based strategy (TBS)
10092,Tactical
6756,Simulator
6756,Adventure
2691,Music
7466,Shooter
2674,Music
8837,Simulator
8837,Sport
903,Sport
78446,Puzzle
8835,Simulator
8835,Sport
4983,Simulator
4983,Sport
7112,Simulator
7112,Sport
9345,Shooter
9345,Tactical
14750,Shooter
14750,Simulator
1296,Shooter
1296,Simulator
1296,Strategy
1296,Tactical
4500,Platform
218140,NA
200967,Platform
80483,NA
3388,Role-playing (RPG)
3388,Simulator
3388,Adventure
7111,Simulator
7111,Sport
20168,Sport
195030,Platform
215448,NA
5759,Shooter
5759,Tactical
4175,Puzzle
4175,Racing
4175,Simulator
4175,Sport
5276,Sport
8813,Sport
3064,Simulator
814,Simulator
814,Sport
818,Sport
818,Strategy
103,Racing
103,Arcade
210296,Shooter
210296,Adventure
70087,Music
20525,Sport
3915,Fighting
3915,Sport
206953,Music
813,Platform
813,Simulator
813,Sport
856,Simulator
856,Sport
209089,NA
203134,Platform
203134,Hack and slash/Beat 'em up
145180,Arcade
1174,Role-playing (RPG)
1213,Role-playing (RPG)
113439,Platform
76216,Music
76216,Platform
76216,Puzzle
76216,Simulator
76216,Strategy
220109,NA
3790,Racing
3603,Hack and slash/Beat 'em up
3603,Adventure
220112,NA
8167,Music
2983,Simulator
2983,Strategy
2983,Hack and slash/Beat 'em up
1752,Shooter
1752,Role-playing (RPG)
1752,Adventure
205649,Role-playing (RPG)
205649,Adventure
6699,Strategy
6699,Turn-based strategy (TBS)
6699,Card & Board Game
1868,Shooter
18066,Role-playing (RPG)
18066,Adventure
1132,Platform
1132,Role-playing (RPG)
1132,Adventure
3619,Platform
1865,Shooter
77183,Sport
2720,Adventure
14751,Shooter
14751,Simulator
202068,Racing
1915,Shooter
1915,Adventure
4309,Platform
4309,Adventure
4158,Shooter
4158,Racing
4158,Sport
568,Role-playing (RPG)
568,Hack and slash/Beat 'em up
568,Adventure
166336,NA
5168,Racing
5168,Sport
5006,Music
5006,Sport
4919,Shooter
6910,Sport
37175,Sport
14548,Shooter
14548,Role-playing (RPG)
18017,Platform
18017,Puzzle
18017,Role-playing (RPG)
18017,Adventure
5793,Simulator
5793,Arcade
1440,Role-playing (RPG)
1440,Strategy
1440,Turn-based strategy (TBS)
1440,Tactical
4179,Racing
4179,Sport
1059,Role-playing (RPG)
1059,Hack and slash/Beat 'em up
1238,Fighting
145528,Role-playing (RPG)
145528,Strategy
145528,Adventure
162,Shooter
162,Arcade
478,Role-playing (RPG)
478,Adventure
1162,Shooter
1162,Platform
1162,Adventure
11292,Role-playing (RPG)
11292,Adventure
128,Platform
128,Adventure
24184,Racing
1052,Role-playing (RPG)
1052,Strategy
1052,Hack and slash/Beat 'em up
1052,Adventure
2152,Simulator
2152,Strategy
2152,Turn-based strategy (TBS)
997,Shooter
997,Tactical
217,Platform
217,Role-playing (RPG)
119257,Shooter
119257,Adventure
7057,Role-playing (RPG)
7057,Turn-based strategy (TBS)
490,Shooter
490,Adventure
18221,Platform
18221,Adventure
1011,Shooter
1011,Role-playing (RPG)
5224,Simulator
5224,Sport
7099,Fighting
451,Shooter
451,Puzzle
451,Simulator
451,Strategy
451,Tactical
3011,Adventure
21537,Sport
1065,Fighting
1065,Arcade
2216,Role-playing (RPG)
2216,Adventure
1717,Shooter
1717,Platform
1717,Adventure
22885,Shooter
6923,Role-playing (RPG)
6923,Adventure
7091,Racing
7091,Simulator
7091,Sport
618,Shooter
618,Strategy
19114,Platform
19114,Adventure
23467,Strategy
23467,Turn-based strategy (TBS)
23467,Card & Board Game
566,Shooter
566,Adventure
8339,Adventure
4,Shooter
4,Adventure
2735,Platform
2735,Arcade
9918,Puzzle
9918,Adventure
2651,Adventure
1268,Shooter
1268,Strategy
1268,Adventure
20734,Platform
20734,Hack and slash/Beat 'em up
2353,Role-playing (RPG)
2353,Adventure
20280,Platform
20280,Adventure
3417,Shooter
4239,Platform
4239,Puzzle
4239,Strategy
7470,Adventure
19918,Fighting
19918,Sport
1107,Shooter
1107,Platform
1107,Adventure
199003,NA
199019,NA
100068,Point-and-click
100068,Adventure
15020,Role-playing (RPG)
15020,Strategy
15020,Turn-based strategy (TBS)
15020,Tactical
15020,Adventure
175637,Arcade
198657,Fighting
196742,NA
4125,Racing
198784,NA
198824,Shooter
7918,Simulator
1373,Racing
1373,Simulator
1373,Sport
1373,Strategy
19431,Shooter
192916,Platform
192916,Arcade
78511,Racing
78511,Simulator
78511,Sport
192915,Platform
192915,Arcade
127556,Adventure
124213,Strategy
124213,Indie
93149,NA
3034,Puzzle
3034,Racing
3034,Adventure
1086,Platform
1086,Arcade
68783,NA
192914,Platform
192914,Arcade
192910,Platform
192910,Arcade
192912,Platform
2678,Music
22587,Simulator
22587,Strategy
221282,Adventure
221282,Visual Novel
84555,Arcade
192913,Platform
192913,Arcade
8466,Shooter
8466,Adventure
56978,Puzzle
56978,Strategy
56978,Turn-based strategy (TBS)
2679,Music
8843,Simulator
8843,Sport
20607,Simulator
550,Hack and slash/Beat 'em up
550,Adventure
9083,Puzzle
9083,Strategy
47790,Adventure
2241,Puzzle
2241,Real Time Strategy (RTS)
2241,Strategy
2241,Adventure
1566,Fighting
1566,Strategy
3243,Shooter
110433,Role-playing (RPG)
110433,Turn-based strategy (TBS)
147441,Platform
5959,Sport
241,Shooter
221281,Adventure
221281,Visual Novel
172019,Platform
172019,Arcade
147443,Platform
816,Simulator
816,Sport
78329,Music
78329,Puzzle
78329,Indie
78329,Arcade
22291,Sport
147442,Platform
201340,Adventure
72565,Puzzle
1869,Shooter
3573,Racing
3573,Simulator
3573,Sport
7390,Fighting
7390,Platform
171961,Platform
171961,Arcade
152066,Platform
152066,Arcade
172017,Platform
172017,Arcade
218769,NA
19622,Fighting
19622,Hack and slash/Beat 'em up
19622,Adventure
73788,Sport
554,Racing
4869,Racing
4104,Simulator
4104,Strategy
3659,Fighting
3659,Platform
3659,Arcade
72016,Arcade
221284,Adventure
221284,Visual Novel
45014,Hack and slash/Beat 'em up
24289,Fighting
38135,Racing
38135,Simulator
38135,Sport
23270,Simulator
23270,Indie
497,Shooter
2586,Racing
2586,Simulator
2586,Sport
8075,Shooter
92058,NA
80368,Adventure
80368,Arcade
12312,Shooter
4037,Sport
48035,Simulator
19536,Shooter
19536,Platform
20497,Platform
132135,Shooter
2629,Music
1225,Puzzle
1225,Role-playing (RPG)
5947,Racing
5947,Simulator
5947,Sport
22508,Adventure
43233,Sport
2061,Role-playing (RPG)
2061,Simulator
2061,Hack and slash/Beat 'em up
2061,Adventure
171956,Platform
171956,Arcade
171964,Platform
171964,Arcade
171954,Platform
171954,Arcade
171953,Platform
171953,Arcade
25912,Shooter
25912,Platform
25912,Adventure
4180,Shooter
4180,Platform
43763,Simulator
43763,Sport
220951,Sport
6782,Adventure
43220,Racing
11556,Simulator
11556,Sport
19673,Simulator
19673,Sport
220952,Sport
2862,Platform
2862,Adventure
172016,Platform
172016,Arcade
12314,Shooter
12314,Arcade
172020,Platform
172020,Arcade
172018,Platform
172018,Arcade
172013,Platform
172013,Arcade
171952,Platform
171952,Arcade
172014,Platform
171951,Platform
2337,Quiz/Trivia
2337,Card & Board Game
246,Role-playing (RPG)
246,Hack and slash/Beat 'em up
3337,Racing
3337,Sport
18228,Platform
18228,Adventure
18228,Arcade
141679,Platform
141679,Adventure
96159,NA
5961,Sport
14986,Role-playing (RPG)
2552,Shooter
2552,Racing
2552,Adventure
14755,Simulator
396,Role-playing (RPG)
396,Adventure
1087,Platform
1087,Arcade
1095,Platform
1095,Adventure
1089,Platform
1089,Puzzle
1089,Arcade
194234,Shooter
194234,Tactical
220984,Sport
4652,Simulator
4652,Sport
1349,Fighting
1349,Role-playing (RPG)
1349,Hack and slash/Beat 'em up
2265,Fighting
2265,Sport
4925,Simulator
47908,Simulator
47908,Adventure
47726,Fighting
47726,Puzzle
4832,Simulator
4832,Adventure
7113,Simulator
7113,Sport
200536,Platform
7916,Simulator
20134,Sport
4030,Simulator
4030,Sport
43861,Simulator
43861,Sport
7235,Sport
8509,Platform
8509,Adventure
9187,Sport
9187,Arcade
502,Shooter
19734,Fighting
21901,Racing
7229,Fighting
7229,Sport
19712,Sport
19712,Arcade
172015,Platform
172015,Arcade
18598,Simulator
7114,Simulator
7114,Sport
26345,Role-playing (RPG)
26345,Strategy
26345,Turn-based strategy (TBS)
26345,Tactical
26345,Adventure
777,Simulator
777,Sport
7317,Shooter
202996,Card & Board Game
20813,Simulator
20813,Sport
6958,Hack and slash/Beat 'em up
6958,Adventure
200810,Hack and slash/Beat 'em up
2684,Shooter
26012,Sport
214147,Role-playing (RPG)
214147,Simulator
214147,Adventure
5035,Adventure
224438,Hack and slash/Beat 'em up
224438,Adventure
192911,Platform
3489,Racing
3489,Arcade
145209,Arcade
43427,Simulator
43427,Sport
24148,Shooter
28854,Puzzle
28854,Adventure
3491,Racing
18697,Racing
1448,Role-playing (RPG)
1448,Strategy
1555,Fighting
3949,Adventure
2580,Fighting
4106,Platform
4106,Role-playing (RPG)
4106,Simulator
4106,Strategy
2062,Role-playing (RPG)
2062,Simulator
2062,Sport
2062,Hack and slash/Beat 'em up
2062,Adventure
45465,Racing
4784,Fighting
4784,Simulator
4784,Sport
217957,NA
1429,Puzzle
1429,Role-playing (RPG)
1429,Adventure
1429,Visual Novel
3371,Racing
3558,Sport
3451,Platform
3451,Adventure
540,Platform
540,Adventure
11194,Platform
11194,Puzzle
11194,Hack and slash/Beat 'em up
11194,Adventure
3262,Racing
3262,Adventure
1215,Role-playing (RPG)
2060,Role-playing (RPG)
2060,Simulator
2060,Sport
2060,Hack and slash/Beat 'em up
2060,Adventure
11210,Role-playing (RPG)
11210,Adventure
5476,Simulator
5476,Arcade
200535,Platform
20444,Role-playing (RPG)
20444,Hack and slash/Beat 'em up
4594,Platform
4594,Adventure
141959,Platform
141959,Arcade
1270,Role-playing (RPG)
1270,Hack and slash/Beat 'em up
1270,Adventure
19635,Fighting
19635,Adventure
1305,Shooter
1305,Tactical
1305,Adventure
1020,Shooter
1020,Adventure
11859,Shooter
911,Shooter
911,Tactical
3247,Shooter
3247,Platform
3247,Adventure
78,Role-playing (RPG)
78,Adventure
1262,Role-playing (RPG)
1262,Strategy
1262,Adventure
5244,Hack and slash/Beat 'em up
441,Real Time Strategy (RTS)
441,Strategy
441,Turn-based strategy (TBS)
441,Tactical
197779,Adventure
2449,Role-playing (RPG)
4122,Adventure
2135,Hack and slash/Beat 'em up
47321,Shooter
47321,Simulator
47321,Tactical
3400,Racing
3400,Sport
3400,Arcade
1301,Shooter
1301,Simulator
1301,Strategy
1301,Tactical
6574,Adventure
2897,Shooter
2897,Adventure
2637,Platform
2637,Puzzle
2637,Adventure
2637,Indie
6779,Music
6779,Arcade
11059,Fighting
11059,Adventure
7846,Simulator
7846,Sport
19834,Role-playing (RPG)
19834,Adventure
6770,Role-playing (RPG)
6770,Simulator
6770,Adventure
5054,Simulator
5054,Sport
5221,Simulator
5221,Sport
5223,Simulator
5223,Sport
1656,Fighting
1656,Hack and slash/Beat 'em up
1656,Arcade
1426,Point-and-click
1426,Puzzle
1426,Adventure
1426,Visual Novel
178166,Platform
178166,Arcade
6075,Shooter
6075,Arcade
21104,Racing
20118,Racing
20118,Adventure
3073,Racing
3073,Simulator
3073,Sport
491,Hack and slash/Beat 'em up
491,Adventure
4754,Adventure
524,Racing
524,Sport
3943,Platform
3943,Role-playing (RPG)
3943,Adventure
494,Shooter
1510,Platform
1510,Adventure
5319,Racing
5319,Simulator
5319,Sport
143616,Role-playing (RPG)
143616,Strategy
1000,Platform
1000,Puzzle
1000,Adventure
222227,Platform
222227,Adventure
123047,Simulator
123047,Sport
5534,Role-playing (RPG)
5534,Simulator
5534,Strategy
5534,Adventure
4589,Sport
5691,Racing
5691,Simulator
5691,Sport
5691,Arcade
3161,Fighting
3161,Role-playing (RPG)
3161,Hack and slash/Beat 'em up
3161,Adventure
7343,Platform
19418,Shooter
19418,Simulator
19418,Strategy
19418,Adventure
55043,Shooter
223449,Platform
223449,Adventure
172788,Shooter
192908,Simulator
192908,Strategy
192908,Adventure
136620,Platform
136620,Hack and slash/Beat 'em up
225275,Fighting
210078,NA
198999,NA
4126,Puzzle
4126,Strategy
213899,Arcade
67330,Card & Board Game
1741,Shooter
1741,Platform
1741,Adventure
1170,Racing
6895,Fighting
64734,NA
20650,Racing
20650,Sport
20650,Adventure
1257,Shooter
213878,Platform
213878,Adventure
1796,Platform
1796,Adventure
1173,Role-playing (RPG)
1173,Adventure
3397,Sport
187250,NA
15091,Music
193295,NA
2842,Racing
80932,Arcade
175905,Fighting
175905,Hack and slash/Beat 'em up
11467,Platform
11467,Adventure
172030,NA
5284,Racing
5284,Sport
5156,Simulator
5156,Strategy
5156,Adventure
4969,Adventure
49889,Racing
331,Simulator
331,Strategy
1188,Platform
213924,Arcade
222125,Platform
222125,Puzzle
222125,Adventure
3735,Shooter
3735,Adventure
8271,Racing
8271,Sport
131545,NA
198664,NA
2778,Platform
2778,Adventure
5928,Racing
7922,Simulator
221646,NA
1212,Role-playing (RPG)
222485,Adventure
1790,Shooter
1790,Platform
1790,Role-playing (RPG)
1790,Adventure
51274,Shooter
1322,Platform
1322,Adventure
1322,Indie
12239,Adventure
198665,Platform
13345,Puzzle
13345,Strategy
13345,Pinball
178237,Platform
39509,Platform
207546,Indie
5972,Hack and slash/Beat 'em up
5972,Adventure
201756,Sport
7758,Shooter
7758,Arcade
6697,Role-playing (RPG)
6697,Strategy
6697,Card & Board Game
198486,Platform
198486,Puzzle
204414,Arcade
200339,Arcade
138073,NA
4942,Simulator
4942,Sport
22583,Racing
38134,Racing
38134,Simulator
38134,Sport
26131,Sport
19507,Platform
19507,Hack and slash/Beat 'em up
6506,Platform
6506,Puzzle
2648,Real Time Strategy (RTS)
2648,Strategy
78297,NA
4825,Puzzle
4825,Sport
8842,Sport
5736,Shooter
5736,Adventure
4601,Shooter
4601,Arcade
198790,NA
79111,Shooter
79111,Adventure
717,Simulator
717,Sport
717,Strategy
210484,Fighting
210484,Platform
210484,Adventure
210484,Arcade
159265,Indie
159265,Visual Novel
132110,Sport
394,Role-playing (RPG)
394,Simulator
394,Strategy
394,Turn-based strategy (TBS)
394,Tactical
394,Adventure
19218,Fighting
19218,Role-playing (RPG)
19218,Adventure
85700,Music
15180,Music
218432,Arcade
218442,NA
1716,Platform
1716,Adventure
7337,Platform
7337,Puzzle
7337,Strategy
94848,Simulator
94848,Sport
88645,NA
89564,Arcade
220080,NA
1329,Shooter
1329,Adventure
178966,Shooter
178966,Indie
11057,Simulator
11057,Sport
223593,Adventure
74423,Arcade
214357,Arcade
4807,Music
214359,Arcade
198842,Arcade
192907,Simulator
192907,Strategy
192907,Adventure
214353,Arcade
5910,Shooter
12309,Arcade
213943,Arcade
20276,Puzzle
20276,Adventure
10386,Racing
10386,Arcade
9157,Racing
213901,Arcade
213900,NA
8974,Sport
8974,Strategy
193377,NA
21371,Music
2190,Platform
2190,Puzzle
2190,Adventure
2762,Platform
150203,Arcade
5946,Racing
5946,Simulator
5946,Sport
1702,Platform
1702,Simulator
1702,Adventure
1702,Indie
204387,Arcade
213915,Arcade
213923,Arcade
28400,Puzzle
6194,Adventure
19231,Racing
2673,Music
222002,Platform
222002,Adventure
222002,Arcade
175780,Sport
5763,Shooter
5763,Simulator
5763,Sport
5763,Adventure
18819,Sport
5297,Fighting
5297,Sport
18698,Racing
18698,Sport
8838,Simulator
8838,Sport
146695,Shooter
146695,Adventure
22833,Arcade
210274,Racing
210274,Adventure
4827,Sport
1297,Shooter
1297,Tactical
175928,Shooter
196507,NA
5300,Fighting
5300,Sport
2259,Music
2259,Puzzle
43937,Sport
5294,Sport
7460,Shooter
75423,Shooter
45012,Fighting
45012,Racing
22281,Fighting
22281,Shooter
22281,Hack and slash/Beat 'em up
19463,Sport
4655,Simulator
4655,Sport
2708,Sport
6356,Fighting
6356,Simulator
6356,Sport
3249,Fighting
3249,Racing
45088,NA
1217,Role-playing (RPG)
1217,Simulator
1217,Hack and slash/Beat 'em up
1217,Adventure
1355,Shooter
1355,Platform
1355,Adventure
1413,Fighting
1418,Fighting
219013,Arcade
1571,Racing
1571,Sport
141271,Racing
5658,Shooter
219012,Arcade
18361,Shooter
7559,Puzzle
7559,Arcade
213903,Arcade
4132,Shooter
4132,Adventure
213918,Arcade
213926,Arcade
381,Adventure
213922,Arcade
